week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
199052,3,3095,0,6682,59,0,127,44,GRAND EST
199052,3,2106,0,4697,41,0,92,75,NOUVELLE-AQUITAINE
199052,3,4069,479,7659,61,7,115,84,AUVERGNE-RHONE-ALPES
199052,3,566,0,1412,21,0,52,27,BOURGOGNE-FRANCHE-COMTE
199052,3,2835,923,4747,101,33,169,53,BRETAGNE
199052,3,2088,0,6252,88,0,264,24,CENTRE-VAL-DE-LOIRE
199052,3,0,0,0,0,0,0,94,CORSE
199052,3,6692,3770,9614,63,36,90,11,ILE-DE-FRANCE
199052,3,1253,0,2852,28,0,63,76,OCCITANIE
199052,3,476,0,1308,8,0,22,32,HAUTS-DE-FRANCE
199052,3,1330,0,2758,43,0,89,28,NORMANDIE
199052,3,374,0,910,12,0,30,52,PAYS-DE-LA-LOIRE
199052,3,25385,11936,38834,596,280,912,93,PROVENCE-ALPES-COTE-D-AZUR
199051,3,4442,1389,7495,84,26,142,44,GRAND EST
199051,3,677,0,1479,13,0,29,75,NOUVELLE-AQUITAINE
199051,3,4989,1333,8645,75,20,130,84,AUVERGNE-RHONE-ALPES
199051,3,396,0,1154,15,0,43,27,BOURGOGNE-FRANCHE-COMTE
199051,3,3096,1122,5070,111,40,182,53,BRETAGNE
199051,3,1878,100,3656,79,4,154,24,CENTRE-VAL-DE-LOIRE
199051,3,0,0,0,0,0,0,94,CORSE
199051,3,10074,6776,13372,95,64,126,11,ILE-DE-FRANCE
199051,3,1140,0,2769,25,0,61,76,OCCITANIE
199051,3,4227,1663,6791,73,29,117,32,HAUTS-DE-FRANCE
199051,3,1024,0,4471,33,0,143,28,NORMANDIE
199051,3,968,0,1996,32,0,66,52,PAYS-DE-LA-LOIRE
199051,3,9114,3896,14332,214,91,337,93,PROVENCE-ALPES-COTE-D-AZUR
199050,3,2056,535,3577,39,10,68,44,GRAND EST
199050,3,1000,0,2095,20,0,41,75,NOUVELLE-AQUITAINE
199050,3,1895,290,3500,28,4,52,84,AUVERGNE-RHONE-ALPES
199050,3,539,0,1138,20,0,42,27,BOURGOGNE-FRANCHE-COMTE
199050,3,3054,1068,5040,109,38,180,53,BRETAGNE
199050,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199050,3,0,0,0,0,0,0,94,CORSE
199050,3,13215,9696,16734,124,91,157,11,ILE-DE-FRANCE
199050,3,2365,0,8810,52,0,194,76,OCCITANIE
199050,3,5339,1803,8875,93,32,154,32,HAUTS-DE-FRANCE
199050,3,1675,0,3891,54,0,125,28,NORMANDIE
199050,3,2024,380,3668,66,12,120,52,PAYS-DE-LA-LOIRE
199050,3,11361,2422,20300,267,57,477,93,PROVENCE-ALPES-COTE-D-AZUR
199049,3,2311,713,3909,44,14,74,44,GRAND EST
199049,3,1135,116,2154,22,2,42,75,NOUVELLE-AQUITAINE
199049,3,1556,0,3209,23,0,48,84,AUVERGNE-RHONE-ALPES
199049,3,245,0,630,9,0,23,27,BOURGOGNE-FRANCHE-COMTE
199049,3,2312,573,4051,83,21,145,53,BRETAGNE
199049,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199049,3,0,0,0,0,0,0,94,CORSE
199049,3,8004,5389,10619,75,50,100,11,ILE-DE-FRANCE
199049,3,1689,234,3144,37,5,69,76,OCCITANIE
199049,3,6020,2712,9328,104,47,161,32,HAUTS-DE-FRANCE
199049,3,1871,0,5463,60,0,175,28,NORMANDIE
199049,3,1556,0,4108,51,0,135,52,PAYS-DE-LA-LOIRE
199049,3,7621,379,14863,179,9,349,93,PROVENCE-ALPES-COTE-D-AZUR
199048,3,3190,1399,4981,60,26,94,44,GRAND EST
199048,3,774,0,1702,15,0,33,75,NOUVELLE-AQUITAINE
199048,3,1305,0,3094,20,0,47,84,AUVERGNE-RHONE-ALPES
199048,3,860,0,1874,32,0,69,27,BOURGOGNE-FRANCHE-COMTE
199048,3,1388,46,2730,50,2,98,53,BRETAGNE
199048,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199048,3,0,,,0,,,94,CORSE
199048,3,5080,2778,7382,48,26,70,11,ILE-DE-FRANCE
199048,3,1059,0,2258,23,0,49,76,OCCITANIE
199048,3,4473,1620,7326,78,29,127,32,HAUTS-DE-FRANCE
199048,3,957,0,1945,31,0,63,28,NORMANDIE
199048,3,903,0,2134,30,0,70,52,PAYS-DE-LA-LOIRE
199048,3,3840,0,8935,90,0,210,93,PROVENCE-ALPES-COTE-D-AZUR
199047,3,1472,208,2736,28,4,52,44,GRAND EST
199047,3,204,0,641,4,0,13,75,NOUVELLE-AQUITAINE
199047,3,996,0,2553,15,0,38,84,AUVERGNE-RHONE-ALPES
199047,3,363,0,840,13,0,31,27,BOURGOGNE-FRANCHE-COMTE
199047,3,1839,295,3383,66,11,121,53,BRETAGNE
199047,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199047,3,0,0,0,0,0,0,94,CORSE
199047,3,5683,2490,8876,53,23,83,11,ILE-DE-FRANCE
199047,3,82,0,283,2,0,6,76,OCCITANIE
199047,3,2329,0,4805,40,0,83,32,HAUTS-DE-FRANCE
199047,3,1229,5,2453,39,0,78,28,NORMANDIE
199047,3,228,0,818,7,0,26,52,PAYS-DE-LA-LOIRE
199047,3,3935,0,9006,92,0,211,93,PROVENCE-ALPES-COTE-D-AZUR
199046,3,1475,253,2697,28,5,51,44,GRAND EST
199046,3,266,0,803,5,0,16,75,NOUVELLE-AQUITAINE
199046,3,1188,0,2388,18,0,36,84,AUVERGNE-RHONE-ALPES
199046,3,347,0,853,13,0,32,27,BOURGOGNE-FRANCHE-COMTE
199046,3,920,0,2006,33,0,72,53,BRETAGNE
199046,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199046,3,0,0,0,0,0,0,94,CORSE
199046,3,6223,1655,10791,58,15,101,11,ILE-DE-FRANCE
199046,3,122,0,367,3,0,8,76,OCCITANIE
199046,3,817,0,1952,14,0,34,32,HAUTS-DE-FRANCE
199046,3,1104,0,4285,35,0,137,28,NORMANDIE
199046,3,227,0,673,7,0,22,52,PAYS-DE-LA-LOIRE
199046,3,3728,0,12937,88,0,304,93,PROVENCE-ALPES-COTE-D-AZUR
199045,3,2194,397,3991,42,8,76,44,GRAND EST
199045,3,59,0,318,1,0,6,75,NOUVELLE-AQUITAINE
199045,3,2728,0,6731,41,0,101,84,AUVERGNE-RHONE-ALPES
199045,3,336,0,999,12,0,37,27,BOURGOGNE-FRANCHE-COMTE
199045,3,2525,642,4408,90,23,157,53,BRETAGNE
199045,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199045,3,0,,,0,,,94,CORSE
199045,3,4474,644,8304,42,6,78,11,ILE-DE-FRANCE
199045,3,349,0,764,8,0,17,76,OCCITANIE
199045,3,958,0,2013,17,0,35,32,HAUTS-DE-FRANCE
199045,3,0,0,0,0,0,0,28,NORMANDIE
199045,3,696,0,1597,23,0,52,52,PAYS-DE-LA-LOIRE
199045,3,1079,0,2698,25,0,63,93,PROVENCE-ALPES-COTE-D-AZUR
199044,3,751,0,1708,14,0,32,44,GRAND EST
199044,3,262,0,854,5,0,17,75,NOUVELLE-AQUITAINE
199044,3,3285,846,5724,49,12,86,84,AUVERGNE-RHONE-ALPES
199044,3,725,0,1709,27,0,63,27,BOURGOGNE-FRANCHE-COMTE
199044,3,470,0,1465,17,0,53,53,BRETAGNE
199044,3,63,0,388,3,0,17,24,CENTRE-VAL-DE-LOIRE
199044,3,0,,,0,,,94,CORSE
199044,3,2026,0,4318,19,0,41,11,ILE-DE-FRANCE
199044,3,110,0,440,2,0,9,76,OCCITANIE
199044,3,3331,804,5858,58,14,102,32,HAUTS-DE-FRANCE
199044,3,27,0,197,1,0,6,28,NORMANDIE
199044,3,890,0,2192,29,0,72,52,PAYS-DE-LA-LOIRE
199044,3,1043,0,2148,24,0,50,93,PROVENCE-ALPES-COTE-D-AZUR
199043,3,1838,0,3725,35,0,71,44,GRAND EST
199043,3,87,0,429,2,0,9,75,NOUVELLE-AQUITAINE
199043,3,2238,443,4033,34,7,61,84,AUVERGNE-RHONE-ALPES
199043,3,32,0,101,1,0,4,27,BOURGOGNE-FRANCHE-COMTE
199043,3,626,0,1774,22,0,63,53,BRETAGNE
199043,3,439,0,1367,19,0,58,24,CENTRE-VAL-DE-LOIRE
199043,3,0,0,0,0,0,0,94,CORSE
199043,3,2836,356,5316,27,4,50,11,ILE-DE-FRANCE
199043,3,0,0,0,0,0,0,76,OCCITANIE
199043,3,2919,862,4976,51,15,87,32,HAUTS-DE-FRANCE
199043,3,192,0,641,6,0,20,28,NORMANDIE
199043,3,81,0,499,3,0,17,52,PAYS-DE-LA-LOIRE
199043,3,5530,0,12231,130,0,287,93,PROVENCE-ALPES-COTE-D-AZUR
199042,3,1638,0,3448,31,0,65,44,GRAND EST
199042,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199042,3,1516,215,2817,23,3,43,84,AUVERGNE-RHONE-ALPES
199042,3,62,0,161,2,0,6,27,BOURGOGNE-FRANCHE-COMTE
199042,3,91,0,529,3,0,19,53,BRETAGNE
199042,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199042,3,0,0,0,0,0,0,94,CORSE
199042,3,6532,1391,11673,61,13,109,11,ILE-DE-FRANCE
199042,3,0,0,0,0,0,0,76,OCCITANIE
199042,3,815,0,1675,14,0,29,32,HAUTS-DE-FRANCE
199042,3,85,0,459,3,0,15,28,NORMANDIE
199042,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199042,3,5898,0,22186,139,0,522,93,PROVENCE-ALPES-COTE-D-AZUR
199041,3,1054,0,2489,20,0,47,44,GRAND EST
199041,3,323,0,806,6,0,15,75,NOUVELLE-AQUITAINE
199041,3,962,0,2135,14,0,32,84,AUVERGNE-RHONE-ALPES
199041,3,189,33,345,7,1,13,27,BOURGOGNE-FRANCHE-COMTE
199041,3,392,0,1132,14,0,40,53,BRETAGNE
199041,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199041,3,0,0,0,0,0,0,94,CORSE
199041,3,7540,2814,12266,71,27,115,11,ILE-DE-FRANCE
199041,3,412,0,1184,9,0,26,76,OCCITANIE
199041,3,3241,1059,5423,56,18,94,32,HAUTS-DE-FRANCE
199041,3,0,0,0,0,0,0,28,NORMANDIE
199041,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199041,3,1389,0,2880,33,0,68,93,PROVENCE-ALPES-COTE-D-AZUR
199040,3,1091,0,2237,21,0,43,44,GRAND EST
199040,3,39,0,181,1,0,4,75,NOUVELLE-AQUITAINE
199040,3,1585,56,3114,24,1,47,84,AUVERGNE-RHONE-ALPES
199040,3,120,0,240,4,0,8,27,BOURGOGNE-FRANCHE-COMTE
199040,3,1276,0,2569,46,0,92,53,BRETAGNE
199040,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199040,3,0,,,0,,,94,CORSE
199040,3,13816,7514,20118,130,71,189,11,ILE-DE-FRANCE
199040,3,2022,0,4958,44,0,109,76,OCCITANIE
199040,3,1455,20,2890,25,0,50,32,HAUTS-DE-FRANCE
199040,3,253,0,789,8,0,25,28,NORMANDIE
199040,3,180,0,587,6,0,19,52,PAYS-DE-LA-LOIRE
199040,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199039,3,902,0,1859,17,0,35,44,GRAND EST
199039,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199039,3,600,0,1491,9,0,22,84,AUVERGNE-RHONE-ALPES
199039,3,88,0,203,3,0,7,27,BOURGOGNE-FRANCHE-COMTE
199039,3,787,0,1797,28,0,64,53,BRETAGNE
199039,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199039,3,0,,,0,,,94,CORSE
199039,3,8621,4123,13119,81,39,123,11,ILE-DE-FRANCE
199039,3,183,0,428,4,0,9,76,OCCITANIE
199039,3,875,0,2168,15,0,37,32,HAUTS-DE-FRANCE
199039,3,313,0,887,10,0,28,28,NORMANDIE
199039,3,655,0,1431,21,0,46,52,PAYS-DE-LA-LOIRE
199039,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199038,3,1853,506,3200,35,9,61,44,GRAND EST
199038,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199038,3,984,0,2185,15,0,33,84,AUVERGNE-RHONE-ALPES
199038,3,259,0,644,10,0,24,27,BOURGOGNE-FRANCHE-COMTE
199038,3,815,0,1843,29,0,66,53,BRETAGNE
199038,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199038,3,0,,,0,,,94,CORSE
199038,3,5555,0,12494,52,0,117,11,ILE-DE-FRANCE
199038,3,181,0,470,4,0,10,76,OCCITANIE
199038,3,497,0,1517,9,0,27,32,HAUTS-DE-FRANCE
199038,3,0,0,0,0,0,0,28,NORMANDIE
199038,3,51,0,223,2,0,8,52,PAYS-DE-LA-LOIRE
199038,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199037,3,707,0,1528,13,0,29,44,GRAND EST
199037,3,49,0,286,1,0,6,75,NOUVELLE-AQUITAINE
199037,3,18,0,114,0,0,1,84,AUVERGNE-RHONE-ALPES
199037,3,24,0,82,1,0,3,27,BOURGOGNE-FRANCHE-COMTE
199037,3,1181,0,2724,42,0,97,53,BRETAGNE
199037,3,0,,,0,,,24,CENTRE-VAL-DE-LOIRE
199037,3,0,0,0,0,0,0,94,CORSE
199037,3,1269,0,3756,12,0,35,11,ILE-DE-FRANCE
199037,3,150,0,444,3,0,9,76,OCCITANIE
199037,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199037,3,0,0,0,0,0,0,28,NORMANDIE
199037,3,33,0,227,1,0,7,52,PAYS-DE-LA-LOIRE
199037,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199036,3,559,0,1379,11,0,27,44,GRAND EST
199036,3,346,0,1088,7,0,22,75,NOUVELLE-AQUITAINE
199036,3,119,0,371,2,0,6,84,AUVERGNE-RHONE-ALPES
199036,3,140,0,493,5,0,18,27,BOURGOGNE-FRANCHE-COMTE
199036,3,0,0,0,0,0,0,53,BRETAGNE
199036,3,0,,,0,,,24,CENTRE-VAL-DE-LOIRE
199036,3,0,0,0,0,0,0,94,CORSE
199036,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199036,3,0,0,0,0,0,0,76,OCCITANIE
199036,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199036,3,0,0,0,0,0,0,28,NORMANDIE
199036,3,346,0,1116,11,0,36,52,PAYS-DE-LA-LOIRE
199036,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199035,3,595,0,1974,11,0,37,44,GRAND EST
199035,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199035,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
199035,3,145,0,593,5,0,22,27,BOURGOGNE-FRANCHE-COMTE
199035,3,0,0,0,0,0,0,53,BRETAGNE
199035,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199035,3,0,,,0,,,94,CORSE
199035,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199035,3,0,0,0,0,0,0,76,OCCITANIE
199035,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199035,3,0,0,0,0,0,0,28,NORMANDIE
199035,3,46,0,318,2,0,11,52,PAYS-DE-LA-LOIRE
199035,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199034,3,0,0,0,0,0,0,44,GRAND EST
199034,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199034,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
199034,3,208,0,616,8,0,23,27,BOURGOGNE-FRANCHE-COMTE
199034,3,0,0,0,0,0,0,53,BRETAGNE
199034,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199034,3,0,,,0,,,94,CORSE
199034,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199034,3,0,0,0,0,0,0,76,OCCITANIE
199034,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199034,3,0,0,0,0,0,0,28,NORMANDIE
199034,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199034,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199033,3,0,0,0,0,0,0,44,GRAND EST
199033,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199033,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
199033,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
199033,3,0,0,0,0,0,0,53,BRETAGNE
199033,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199033,3,0,,,0,,,94,CORSE
199033,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199033,3,0,0,0,0,0,0,76,OCCITANIE
199033,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199033,3,0,0,0,0,0,0,28,NORMANDIE
199033,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199033,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199032,3,0,0,0,0,0,0,44,GRAND EST
199032,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199032,3,162,0,756,2,0,11,84,AUVERGNE-RHONE-ALPES
199032,3,357,0,1057,13,0,39,27,BOURGOGNE-FRANCHE-COMTE
199032,3,0,0,0,0,0,0,53,BRETAGNE
199032,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199032,3,0,0,0,0,0,0,94,CORSE
199032,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199032,3,0,0,0,0,0,0,76,OCCITANIE
199032,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199032,3,0,0,0,0,0,0,28,NORMANDIE
199032,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199032,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199031,3,0,0,0,0,0,0,44,GRAND EST
199031,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199031,3,568,0,1884,9,0,29,84,AUVERGNE-RHONE-ALPES
199031,3,204,0,604,8,0,23,27,BOURGOGNE-FRANCHE-COMTE
199031,3,0,0,0,0,0,0,53,BRETAGNE
199031,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199031,3,0,0,0,0,0,0,94,CORSE
199031,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199031,3,0,0,0,0,0,0,76,OCCITANIE
199031,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199031,3,0,0,0,0,0,0,28,NORMANDIE
199031,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199031,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199030,3,28,0,161,1,0,4,44,GRAND EST
199030,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199030,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
199030,3,175,0,545,6,0,20,27,BOURGOGNE-FRANCHE-COMTE
199030,3,0,0,0,0,0,0,53,BRETAGNE
199030,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199030,3,0,0,0,0,0,0,94,CORSE
199030,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199030,3,0,0,0,0,0,0,76,OCCITANIE
199030,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199030,3,0,0,0,0,0,0,28,NORMANDIE
199030,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199030,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199029,3,216,0,680,4,0,13,44,GRAND EST
199029,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199029,3,29,0,148,0,0,2,84,AUVERGNE-RHONE-ALPES
199029,3,70,0,247,3,0,10,27,BOURGOGNE-FRANCHE-COMTE
199029,3,0,0,0,0,0,0,53,BRETAGNE
199029,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199029,3,0,0,0,0,0,0,94,CORSE
199029,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199029,3,0,0,0,0,0,0,76,OCCITANIE
199029,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199029,3,0,0,0,0,0,0,28,NORMANDIE
199029,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199029,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199028,3,0,0,0,0,0,0,44,GRAND EST
199028,3,99,0,434,2,0,9,75,NOUVELLE-AQUITAINE
199028,3,100,0,323,1,0,4,84,AUVERGNE-RHONE-ALPES
199028,3,98,0,369,4,0,14,27,BOURGOGNE-FRANCHE-COMTE
199028,3,344,0,1462,12,0,52,53,BRETAGNE
199028,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199028,3,0,0,0,0,0,0,94,CORSE
199028,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199028,3,0,0,0,0,0,0,76,OCCITANIE
199028,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199028,3,0,0,0,0,0,0,28,NORMANDIE
199028,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199028,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199027,3,0,0,0,0,0,0,44,GRAND EST
199027,3,810,0,2099,16,0,41,75,NOUVELLE-AQUITAINE
199027,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
199027,3,351,0,778,13,0,29,27,BOURGOGNE-FRANCHE-COMTE
199027,3,860,0,1916,31,0,69,53,BRETAGNE
199027,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199027,3,0,0,0,0,0,0,94,CORSE
199027,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199027,3,0,0,0,0,0,0,76,OCCITANIE
199027,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199027,3,0,0,0,0,0,0,28,NORMANDIE
199027,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199027,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199026,3,581,0,1291,11,0,24,44,GRAND EST
199026,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199026,3,543,0,1371,8,0,20,84,AUVERGNE-RHONE-ALPES
199026,3,454,0,1013,17,0,38,27,BOURGOGNE-FRANCHE-COMTE
199026,3,968,0,2088,35,0,75,53,BRETAGNE
199026,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199026,3,0,0,0,0,0,0,94,CORSE
199026,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199026,3,0,0,0,0,0,0,76,OCCITANIE
199026,3,1538,0,3670,27,0,64,32,HAUTS-DE-FRANCE
199026,3,0,0,0,0,0,0,28,NORMANDIE
199026,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199026,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199025,3,1277,90,2464,24,1,47,44,GRAND EST
199025,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199025,3,1104,0,2233,17,0,34,84,AUVERGNE-RHONE-ALPES
199025,3,350,0,823,13,0,30,27,BOURGOGNE-FRANCHE-COMTE
199025,3,1526,0,3387,55,0,122,53,BRETAGNE
199025,3,0,,,0,,,24,CENTRE-VAL-DE-LOIRE
199025,3,0,0,0,0,0,0,94,CORSE
199025,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
199025,3,0,0,0,0,0,0,76,OCCITANIE
199025,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199025,3,0,0,0,0,0,0,28,NORMANDIE
199025,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199025,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199024,3,436,0,1107,8,0,21,44,GRAND EST
199024,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199024,3,971,53,1889,15,1,29,84,AUVERGNE-RHONE-ALPES
199024,3,439,0,917,16,0,34,27,BOURGOGNE-FRANCHE-COMTE
199024,3,502,0,1373,18,0,49,53,BRETAGNE
199024,3,0,,,0,,,24,CENTRE-VAL-DE-LOIRE
199024,3,0,0,0,0,0,0,94,CORSE
199024,3,1208,0,3279,11,0,30,11,ILE-DE-FRANCE
199024,3,0,0,0,0,0,0,76,OCCITANIE
199024,3,447,0,1323,8,0,23,32,HAUTS-DE-FRANCE
199024,3,0,0,0,0,0,0,28,NORMANDIE
199024,3,148,0,560,5,0,18,52,PAYS-DE-LA-LOIRE
199024,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199023,3,462,0,1163,9,0,22,44,GRAND EST
199023,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199023,3,608,0,1474,9,0,22,84,AUVERGNE-RHONE-ALPES
199023,3,235,0,591,9,0,22,27,BOURGOGNE-FRANCHE-COMTE
199023,3,91,0,385,3,0,14,53,BRETAGNE
199023,3,0,,,0,,,24,CENTRE-VAL-DE-LOIRE
199023,3,0,0,0,0,0,0,94,CORSE
199023,3,990,0,4085,9,0,38,11,ILE-DE-FRANCE
199023,3,0,0,0,0,0,0,76,OCCITANIE
199023,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
199023,3,0,0,0,0,0,0,28,NORMANDIE
199023,3,148,0,560,5,0,18,52,PAYS-DE-LA-LOIRE
199023,3,321,0,878,8,0,21,93,PROVENCE-ALPES-COTE-D-AZUR
199022,3,409,0,1106,8,0,21,44,GRAND EST
199022,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199022,3,366,0,1214,5,0,18,84,AUVERGNE-RHONE-ALPES
199022,3,40,0,109,1,0,4,27,BOURGOGNE-FRANCHE-COMTE
199022,3,0,0,0,0,0,0,53,BRETAGNE
199022,3,0,,,0,,,24,CENTRE-VAL-DE-LOIRE
199022,3,0,0,0,0,0,0,94,CORSE
199022,3,361,0,1068,3,0,10,11,ILE-DE-FRANCE
199022,3,384,0,916,8,0,20,76,OCCITANIE
199022,3,1008,0,2357,17,0,40,32,HAUTS-DE-FRANCE
199022,3,0,0,0,0,0,0,28,NORMANDIE
199022,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199022,3,171,0,564,4,0,13,93,PROVENCE-ALPES-COTE-D-AZUR
199021,3,0,0,0,0,0,0,44,GRAND EST
199021,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199021,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
199021,3,3,0,23,0,0,1,27,BOURGOGNE-FRANCHE-COMTE
199021,3,225,0,765,8,0,27,53,BRETAGNE
199021,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
199021,3,0,,,0,,,94,CORSE
199021,3,206,0,741,2,0,7,11,ILE-DE-FRANCE
199021,3,0,0,0,0,0,0,76,OCCITANIE
199021,3,323,0,1006,6,0,18,32,HAUTS-DE-FRANCE
199021,3,0,0,0,0,0,0,28,NORMANDIE
199021,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
199021,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
199020,3,119,0,475,2,0,9,44,GRAND EST
199020,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
199020,3,152,0,419,2,0,6,84,AUVERGNE-RHONE-ALPES
199020,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
